,CustomerName,CustomerID.1,Region,SignupDate,TransactionID,TransactionDate,ProductID,ProductName,Category,Price,TotalValue
46,Mark Atkinson,C0121,Europe,2023-07-23,T00567,2024-09-27 23:40:32,P049,TechPro Textbook,Books,147.95,295.9
752,Corey Ruiz,C0122,North America,2022-05-06,T00125,2024-01-26 05:19:40,P033,TechPro T-Shirt,Clothing,64.25,128.5
230,Corey Ruiz,C0122,North America,2022-05-06,T00265,2024-03-19 00:50:12,P084,ActiveWear Wall Art,Home Decor,337.91,337.91
790,Corey Ruiz,C0122,North America,2022-05-06,T00182,2024-05-08 22:24:58,P097,BookWorld Cookbook,Books,319.34,958.02
167,Corey Ruiz,C0122,North America,2022-05-06,T00986,2024-05-20 10:52:21,P010,ComfortLiving Smartwatch,Electronics,350.13,700.26
99,Corey Ruiz,C0122,North America,2022-05-06,T00800,2024-08-25 16:04:54,P095,BookWorld Cookware Set,Home Decor,227.26,681.78
117,Corey Ruiz,C0122,North America,2022-05-06,T00944,2024-10-08 19:57:08,P062,HomeSense Novel,Books,374.16,748.32
487,Corey Ruiz,C0122,North America,2022-05-06,T00693,2024-12-17 19:17:17,P042,ActiveWear Headphones,Electronics,379.44,1517.76
913,Jason Johnston,C0123,Asia,2023-11-05,T00294,2024-08-23 23:45:25,P079,ActiveWear Rug,Home Decor,417.37,1252.11
43,Jason Johnston,C0123,Asia,2023-11-05,T00470,2024-11-13 17:36:31,P049,TechPro Textbook,Books,147.95,147.95
67,Lindsay Perez,C0124,Europe,2024-08-26,T00269,2024-02-06 16:22:41,P053,TechPro Rug,Home Decor,274.94,1099.76
438,Lindsay Perez,C0124,Europe,2024-08-26,T00742,2024-03-23 05:53:50,P022,HomeSense Wall Art,Home Decor,137.54,275.08
261,Lindsay Perez,C0124,Europe,2024-08-26,T00027,2024-03-30 21:17:42,P086,SoundWave Novel,Books,440.7,881.4
137,Lindsay Perez,C0124,Europe,2024-08-26,T00203,2024-03-31 16:50:02,P054,SoundWave Cookbook,Books,57.3,229.2
678,Lindsay Perez,C0124,Europe,2024-08-26,T00478,2024-04-12 12:07:07,P006,ActiveWear Rug,Home Decor,121.32,485.28
975,Lindsay Perez,C0124,Europe,2024-08-26,T00625,2024-07-02 09:34:25,P045,SoundWave T-Shirt,Clothing,481.78,963.56
419,Lindsay Perez,C0124,Europe,2024-08-26,T00050,2024-10-07 07:58:38,P016,ActiveWear Running Shoes,Clothing,330.05,330.05
123,Nicholas Taylor,C0125,North America,2022-12-18,T00261,2024-02-20 06:00:07,P041,ComfortLiving Smartphone,Electronics,456.28,912.56
808,Nicholas Taylor,C0125,North America,2022-12-18,T00266,2024-02-27 18:25:58,P099,SoundWave Mystery Book,Books,354.29,708.58
162,Nicholas Taylor,C0125,North America,2022-12-18,T00315,2024-04-03 21:46:38,P010,ComfortLiving Smartwatch,Electronics,350.13,1050.39
94,Nicholas Taylor,C0125,North America,2022-12-18,T00852,2024-08-24 09:50:55,P069,BookWorld Biography,Books,100.81,302.43
708,Caitlin Brown,C0126,South America,2024-02-20,T00720,2024-01-08 11:31:27,P090,ComfortLiving Biography,Books,165.3,165.3
504,Caitlin Brown,C0126,South America,2024-02-20,T00061,2024-01-16 00:42:19,P032,BookWorld Cookbook,Books,488.63,977.26
627,Caitlin Brown,C0126,South America,2024-02-20,T00225,2024-06-20 04:11:50,P066,SoundWave Textbook,Books,337.22,1011.66
154,Caitlin Brown,C0126,South America,2024-02-20,T00281,2024-09-24 16:29:36,P070,HomeSense T-Shirt,Clothing,48.69,48.69
959,Caitlin Brown,C0126,South America,2024-02-20,T00412,2024-11-08 14:50:40,P098,SoundWave Laptop,Electronics,299.93,599.86
265,Caitlin Brown,C0126,South America,2024-02-20,T00493,2024-11-28 19:01:58,P086,SoundWave Novel,Books,440.7,1762.8
890,Kathryn Stevens,C0127,Europe,2024-04-04,T00305,2024-01-18 15:08:21,P028,HomeSense Desk Lamp,Home Decor,235.58,942.32
232,Kathryn Stevens,C0127,Europe,2024-04-04,T00444,2024-02-08 03:30:38,P084,ActiveWear Wall Art,Home Decor,337.91,337.91
2,Kathryn Stevens,C0127,Europe,2024-04-04,T00166,2024-04-25 07:38:55,P067,ComfortLiving Bluetooth Speaker,Electronics,300.68,300.68
505,Kathryn Stevens,C0127,Europe,2024-04-04,T00116,2024-08-15 21:51:12,P032,BookWorld Cookbook,Books,488.63,488.63
617,Kathryn Stevens,C0127,Europe,2024-04-04,T00082,2024-08-25 05:43:29,P088,SoundWave Headphones,Electronics,263.55,263.55
960,Kathryn Stevens,C0127,Europe,2024-04-04,T00543,2024-09-20 08:12:56,P098,SoundWave Laptop,Electronics,299.93,899.79
78,Henry Leach,C0128,Asia,2023-05-29,T00455,2024-01-08 16:14:35,P023,ActiveWear Cookware Set,Home Decor,454.53,454.53
275,Henry Leach,C0128,Asia,2023-05-29,T00443,2024-05-26 08:08:36,P047,ComfortLiving Cookware Set,Home Decor,159.33,318.66
643,Marcus Livingston,C0129,South America,2024-04-14,T00989,2024-05-28 14:48:17,P015,HomeSense Headphones,Electronics,158.93,476.79
516,Marcus Livingston,C0129,South America,2024-04-14,T00311,2024-09-30 00:40:17,P009,BookWorld Wall Art,Home Decor,325.01,650.02
477,Marcus Livingston,C0129,South America,2024-04-14,T00906,2024-10-10 12:25:03,P059,SoundWave Jeans,Clothing,303.2,1212.8
9,Robert Jones,C0130,South America,2023-04-19,T00631,2024-05-14 23:14:59,P067,ComfortLiving Bluetooth Speaker,Electronics,300.68,601.36
255,Scott Wilson,C0131,North America,2022-06-05,T00297,2024-01-18 01:32:18,P051,ComfortLiving Desk Lamp,Home Decor,65.16,195.48
568,Scott Wilson,C0131,North America,2022-06-05,T00682,2024-04-01 10:10:17,P017,ActiveWear Textbook,Books,469.77,939.54
732,Scott Wilson,C0131,North America,2022-06-05,T00151,2024-12-19 17:58:21,P043,SoundWave Novel,Books,404.4,808.8
977,Lisa Jackson,C0132,Europe,2023-02-01,T00734,2024-09-29 16:20:32,P045,SoundWave T-Shirt,Clothing,481.78,963.56
51,Lisa Jackson,C0132,Europe,2023-02-01,T00970,2024-11-17 06:14:00,P049,TechPro Textbook,Books,147.95,591.8
41,Lisa Jackson,C0132,Europe,2023-02-01,T00239,2024-12-06 19:03:54,P049,TechPro Textbook,Books,147.95,295.9
986,Gwendolyn Carter,C0133,South America,2023-03-11,T00943,2024-01-01 10:21:22,P046,BookWorld Sweater,Clothing,366.07,366.07
950,Gwendolyn Carter,C0133,South America,2023-03-11,T00441,2024-02-03 08:15:00,P071,TechPro T-Shirt,Clothing,127.36,509.44
81,Gwendolyn Carter,C0133,South America,2023-03-11,T00749,2024-06-20 19:04:58,P023,ActiveWear Cookware Set,Home Decor,454.53,909.06
73,Gwendolyn Carter,C0133,South America,2023-03-11,T00968,2024-12-05 17:47:19,P053,TechPro Rug,Home Decor,274.94,1099.76
675,Theresa Gonzalez,C0134,Asia,2022-02-19,T00273,2024-04-14 11:32:12,P006,ActiveWear Rug,Home Decor,121.32,485.28
951,Theresa Gonzalez,C0134,Asia,2022-02-19,T00559,2024-04-28 14:16:10,P071,TechPro T-Shirt,Clothing,127.36,127.36
540,Theresa Gonzalez,C0134,Asia,2022-02-19,T00712,2024-09-23 06:44:40,P011,SoundWave Desk Lamp,Home Decor,261.2,783.6
60,Theresa Gonzalez,C0134,Asia,2022-02-19,T00846,2024-11-10 10:56:19,P087,TechPro Running Shoes,Clothing,290.17,1160.68
749,Theresa Gonzalez,C0134,Asia,2022-02-19,T00804,2024-12-10 06:40:49,P035,ActiveWear T-Shirt,Clothing,30.59,122.36
980,Toni Weaver,C0135,Europe,2022-08-23,T00380,2024-01-04 16:40:50,P046,BookWorld Sweater,Clothing,366.07,1464.28
920,Toni Weaver,C0135,Europe,2022-08-23,T00713,2024-01-22 02:25:06,P079,ActiveWear Rug,Home Decor,417.37,834.74
243,Toni Weaver,C0135,Europe,2022-08-23,T00430,2024-05-16 03:37:41,P003,ComfortLiving Biography,Books,44.12,88.24
116,Toni Weaver,C0135,Europe,2022-08-23,T00725,2024-10-03 20:53:23,P062,HomeSense Novel,Books,374.16,748.32
543,Kristen Holder,C0136,Asia,2024-03-14,T00977,2024-01-16 15:56:05,P011,SoundWave Desk Lamp,Home Decor,261.2,1044.8
251,Kristen Holder,C0136,Asia,2024-03-14,T00026,2024-02-01 08:58:02,P051,ComfortLiving Desk Lamp,Home Decor,65.16,195.48
271,Kristen Holder,C0136,Asia,2024-03-14,T00047,2024-04-23 17:09:27,P047,ComfortLiving Cookware Set,Home Decor,159.33,637.32
362,Kristen Holder,C0136,Asia,2024-03-14,T00491,2024-06-07 08:52:46,P030,ActiveWear Cookbook,Books,277.86,1111.44
446,Kristen Holder,C0136,Asia,2024-03-14,T00440,2024-07-24 00:20:52,P021,SoundWave Rug,Home Decor,335.84,1007.52
89,Kristen Holder,C0136,Asia,2024-03-14,T00232,2024-11-10 22:04:36,P069,BookWorld Biography,Books,100.81,302.43
453,Robert Gardner,C0137,South America,2024-04-09,T00877,2024-01-31 15:36:46,P021,SoundWave Rug,Home Decor,335.84,671.68
567,Robert Gardner,C0137,South America,2024-04-09,T00571,2024-02-01 15:50:43,P017,ActiveWear Textbook,Books,469.77,939.54
246,Robert Gardner,C0137,South America,2024-04-09,T00633,2024-03-20 23:29:34,P003,ComfortLiving Biography,Books,44.12,132.36
873,Robert Gardner,C0137,South America,2024-04-09,T00643,2024-05-21 09:00:57,P075,TechPro Textbook,Books,497.76,1493.28
768,Robert Gardner,C0137,South America,2024-04-09,T00747,2024-12-23 23:09:50,P004,BookWorld Rug,Home Decor,95.69,95.69
923,Cynthia Clayton,C0138,Asia,2024-11-01,T00766,2024-02-02 02:54:00,P079,ActiveWear Rug,Home Decor,417.37,417.37
819,Cynthia Clayton,C0138,Asia,2024-11-01,T00595,2024-07-11 20:27:51,P019,ComfortLiving Sweater,Clothing,385.37,1541.48
681,Cynthia Clayton,C0138,Asia,2024-11-01,T00679,2024-09-06 20:35:41,P006,ActiveWear Rug,Home Decor,121.32,485.28
113,Cynthia Clayton,C0138,Asia,2024-11-01,T00664,2024-10-02 22:44:16,P062,HomeSense Novel,Books,374.16,1496.64
914,Cynthia Clayton,C0138,Asia,2024-11-01,T00409,2024-12-18 04:06:47,P079,ActiveWear Rug,Home Decor,417.37,1669.48
506,Ricky Gutierrez,C0139,North America,2022-03-14,T00319,2024-01-17 09:48:56,P032,BookWorld Cookbook,Books,488.63,488.63
170,Ricky Gutierrez,C0139,North America,2022-03-14,T00347,2024-01-24 21:50:37,P040,SoundWave Mystery Book,Books,153.19,306.38
311,Ricky Gutierrez,C0139,North America,2022-03-14,T00080,2024-04-09 07:47:04,P036,BookWorld Jacket,Clothing,372.55,372.55
340,Ricky Gutierrez,C0139,North America,2022-03-14,T00566,2024-07-30 11:43:57,P058,ActiveWear Textbook,Books,157.62,315.24
738,Ricky Gutierrez,C0139,North America,2022-03-14,T00837,2024-09-20 04:55:33,P043,SoundWave Novel,Books,404.4,808.8
286,Ricky Gutierrez,C0139,North America,2022-03-14,T00308,2024-09-29 13:03:14,P068,TechPro Novel,Books,447.23,894.46
674,Ricky Gutierrez,C0139,North America,2022-03-14,T00226,2024-10-02 16:46:50,P006,ActiveWear Rug,Home Decor,121.32,242.64
72,Ricky Gutierrez,C0139,North America,2022-03-14,T00952,2024-10-06 06:02:45,P053,TechPro Rug,Home Decor,274.94,274.94
349,Gregory Estrada,C0140,Asia,2023-07-01,T00345,2024-08-07 09:24:39,P050,ActiveWear Smartwatch,Electronics,437.65,1750.6
437,Gregory Estrada,C0140,Asia,2023-07-01,T00612,2024-10-15 18:21:07,P022,HomeSense Wall Art,Home Decor,137.54,137.54
103,Paul Parsons,C0141,Europe,2023-02-23,T00041,2024-02-13 23:56:36,P062,HomeSense Novel,Books,374.16,1496.64
375,Paul Parsons,C0141,Europe,2023-02-23,T00580,2024-04-09 07:28:17,P025,ActiveWear Cookware Set,Home Decor,284.62,284.62
659,Paul Parsons,C0141,Europe,2023-02-23,T00899,2024-04-30 17:03:34,P093,TechPro Vase,Home Decor,304.94,304.94
582,Paul Parsons,C0141,Europe,2023-02-23,T00811,2024-06-03 23:59:14,P048,TechPro Cookbook,Books,416.4,1665.6
295,Paul Parsons,C0141,Europe,2023-02-23,T00439,2024-07-01 14:11:51,P092,BookWorld Running Shoes,Clothing,389.2,1556.8
696,Paul Parsons,C0141,Europe,2023-02-23,T00628,2024-08-19 00:45:26,P064,HomeSense Running Shoes,Clothing,452.42,452.42
590,Paul Parsons,C0141,Europe,2023-02-23,T00076,2024-09-23 20:32:31,P065,BookWorld Sweater,Clothing,427.61,1282.83
489,Paul Parsons,C0141,Europe,2023-02-23,T00861,2024-09-26 21:52:56,P042,ActiveWear Headphones,Electronics,379.44,1517.76
313,Paul Parsons,C0141,Europe,2023-02-23,T00316,2024-12-03 18:01:55,P036,BookWorld Jacket,Clothing,372.55,745.1
722,Paul Parsons,C0141,Europe,2023-02-23,T00289,2024-12-03 21:22:02,P083,ActiveWear Smartwatch,Electronics,455.72,1367.16
169,Nicole Long DVM,C0142,Asia,2024-02-08,T00137,2024-04-03 12:44:52,P040,SoundWave Mystery Book,Books,153.19,612.76
686,Nicole Long DVM,C0142,Asia,2024-02-08,T00463,2024-05-25 22:37:50,P055,BookWorld Biography,Books,128.53,257.06
84,Nicole Long DVM,C0142,Asia,2024-02-08,T00035,2024-08-20 15:26:04,P069,BookWorld Biography,Books,100.81,201.62
299,Nicole Long DVM,C0142,Asia,2024-02-08,T00678,2024-12-24 20:00:42,P092,BookWorld Running Shoes,Clothing,389.2,1167.6
308,Brian Parker,C0143,Asia,2024-05-27,T00754,2024-01-30 13:30:24,P076,ActiveWear Jeans,Clothing,429.29,1287.87
139,Brian Parker,C0143,Asia,2024-05-27,T00262,2024-01-30 22:40:57,P054,SoundWave Cookbook,Books,57.3,57.3
969,Brian Parker,C0143,Asia,2024-05-27,T00578,2024-03-30 23:37:50,P026,SoundWave Bluetooth Speaker,Electronics,64.38,193.14
901,Brian Parker,C0143,Asia,2024-05-27,T00370,2024-07-17 08:52:39,P094,HomeSense Cookware Set,Home Decor,447.34,1342.02
882,Brian Parker,C0143,Asia,2024-05-27,T00437,2024-09-11 20:41:10,P005,TechPro T-Shirt,Clothing,429.31,1717.24
760,Brian Parker,C0143,Asia,2024-05-27,T00126,2024-12-05 07:49:45,P014,ActiveWear Jacket,Clothing,26.26,105.04
910,Brian Parker,C0143,Asia,2024-05-27,T00974,2024-12-18 17:13:17,P094,HomeSense Cookware Set,Home Decor,447.34,1342.02
492,Andrea Hart,C0144,North America,2024-09-30,T00152,2024-04-17 01:46:23,P074,SoundWave Desk Lamp,Home Decor,295.58,1182.32
746,Andrea Hart,C0144,North America,2024-09-30,T00479,2024-04-27 20:02:17,P035,ActiveWear T-Shirt,Clothing,30.59,122.36
189,Wayne Stone,C0145,Asia,2023-01-13,T00021,2024-01-11 09:47:21,P038,TechPro Vase,Home Decor,147.22,294.44
891,Wayne Stone,C0145,Asia,2023-01-13,T00332,2024-02-04 07:44:22,P028,HomeSense Desk Lamp,Home Decor,235.58,942.32
803,Wayne Stone,C0145,Asia,2023-01-13,T00588,2024-04-16 21:50:49,P080,ActiveWear Jacket,Clothing,303.5,607.0
982,Wayne Stone,C0145,Asia,2023-01-13,T00500,2024-06-17 14:12:01,P046,BookWorld Sweater,Clothing,366.07,1098.21
33,Wayne Stone,C0145,Asia,2023-01-13,T00615,2024-07-14 07:45:15,P057,ActiveWear Smartphone,Electronics,239.7,479.4
806,Wayne Stone,C0145,Asia,2023-01-13,T00946,2024-07-22 05:37:22,P080,ActiveWear Jacket,Clothing,303.5,1214.0
207,Wayne Stone,C0145,Asia,2023-01-13,T00475,2024-09-28 22:39:52,P085,BookWorld Biography,Books,416.35,832.7
464,Wayne Stone,C0145,Asia,2023-01-13,T00282,2024-11-26 07:35:05,P059,SoundWave Jeans,Clothing,303.2,303.2
773,Brittany Harvey,C0146,Asia,2024-09-04,T00222,2024-05-24 22:54:41,P029,TechPro Headphones,Electronics,433.64,433.64
1,Brittany Harvey,C0146,Asia,2024-09-04,T00112,2024-05-27 22:23:54,P067,ComfortLiving Bluetooth Speaker,Electronics,300.68,300.68
632,Brittany Harvey,C0146,Asia,2024-09-04,T00623,2024-07-12 10:03:14,P066,SoundWave Textbook,Books,337.22,1011.66
66,Brittany Harvey,C0146,Asia,2024-09-04,T00175,2024-12-18 18:28:33,P053,TechPro Rug,Home Decor,274.94,824.82
711,Hunter Fuller,C0147,South America,2022-05-16,T00119,2024-03-13 02:57:13,P018,ComfortLiving Mystery Book,Books,436.89,436.89
956,Hunter Fuller,C0147,South America,2022-05-16,T00980,2024-03-30 09:01:31,P071,TechPro T-Shirt,Clothing,127.36,127.36
253,Hunter Fuller,C0147,South America,2022-05-16,T00079,2024-05-09 16:33:17,P051,ComfortLiving Desk Lamp,Home Decor,65.16,65.16
892,Hunter Fuller,C0147,South America,2022-05-16,T00393,2024-05-28 10:52:05,P028,HomeSense Desk Lamp,Home Decor,235.58,706.74
629,Hunter Fuller,C0147,South America,2022-05-16,T00505,2024-07-29 19:28:48,P066,SoundWave Textbook,Books,337.22,674.44
534,Hunter Fuller,C0147,South America,2022-05-16,T00960,2024-09-10 12:40:27,P081,HomeSense Sweater,Clothing,66.32,66.32
574,Hunter Fuller,C0147,South America,2022-05-16,T00357,2024-11-15 23:35:14,P048,TechPro Cookbook,Books,416.4,416.4
663,Hunter Fuller,C0147,South America,2022-05-16,T00336,2024-11-16 15:45:25,P073,ComfortLiving Laptop,Electronics,26.99,80.97
110,Hunter Fuller,C0147,South America,2022-05-16,T00570,2024-12-25 00:52:54,P062,HomeSense Novel,Books,374.16,374.16
29,Matthew Rogers,C0148,South America,2023-04-16,T00218,2024-01-17 19:40:55,P057,ActiveWear Smartphone,Electronics,239.7,719.1
537,Matthew Rogers,C0148,South America,2023-04-16,T00521,2024-06-11 02:31:18,P011,SoundWave Desk Lamp,Home Decor,261.2,1044.8
178,Matthew Rogers,C0148,South America,2023-04-16,T00936,2024-06-11 20:36:32,P040,SoundWave Mystery Book,Books,153.19,612.76
407,Matthew Rogers,C0148,South America,2023-04-16,T00049,2024-06-23 14:05:49,P039,TechPro Smartwatch,Electronics,430.59,1291.77
907,Matthew Rogers,C0148,South America,2023-04-16,T00912,2024-10-02 16:00:54,P094,HomeSense Cookware Set,Home Decor,447.34,1789.36
231,Tina Wilson,C0149,Europe,2023-01-21,T00346,2024-04-09 16:45:10,P084,ActiveWear Wall Art,Home Decor,337.91,1351.64
297,Tina Wilson,C0149,Europe,2023-01-21,T00652,2024-04-27 01:00:06,P092,BookWorld Running Shoes,Clothing,389.2,1556.8
973,Tina Wilson,C0149,Europe,2023-01-21,T00598,2024-05-24 09:32:01,P045,SoundWave T-Shirt,Clothing,481.78,963.56
869,Tina Wilson,C0149,Europe,2023-01-21,T00969,2024-07-30 08:34:58,P012,ComfortLiving Headphones,Electronics,159.6,478.8
669,Tina Wilson,C0149,Europe,2023-01-21,T00955,2024-08-29 14:05:41,P073,ComfortLiving Laptop,Electronics,26.99,53.98
52,Angela Williams,C0150,South America,2022-09-13,T00005,2024-05-25 17:44:48,P087,TechPro Running Shoes,Clothing,290.17,580.34
857,Amber Gonzalez,C0151,South America,2024-11-22,T00369,2024-12-24 11:40:24,P082,ComfortLiving Rug,Home Decor,55.99,223.96
338,Justin Evans,C0152,South America,2022-04-19,T00416,2024-01-13 10:46:55,P058,ActiveWear Textbook,Books,157.62,157.62
911,Justin Evans,C0152,South America,2022-04-19,T00205,2024-04-09 09:14:53,P079,ActiveWear Rug,Home Decor,417.37,1669.48
254,Justin Evans,C0152,South America,2022-04-19,T00169,2024-06-09 15:20:30,P051,ComfortLiving Desk Lamp,Home Decor,65.16,65.16
496,Justin Evans,C0152,South America,2022-04-19,T00325,2024-06-22 20:59:16,P074,SoundWave Desk Lamp,Home Decor,295.58,295.58
457,Justin Evans,C0152,South America,2022-04-19,T00529,2024-10-21 06:20:03,P072,ActiveWear Headphones,Electronics,399.34,1198.02
114,Justin Smith,C0153,South America,2022-03-20,T00692,2024-06-30 22:09:50,P062,HomeSense Novel,Books,374.16,748.32
421,Justin Smith,C0153,South America,2022-03-20,T00167,2024-07-05 11:53:41,P016,ActiveWear Running Shoes,Clothing,330.05,990.15
181,Justin Smith,C0153,South America,2022-03-20,T00020,2024-07-16 22:33:47,P007,SoundWave Cookbook,Books,420.15,1680.6
240,Justin Smith,C0153,South America,2022-03-20,T00102,2024-07-20 16:04:49,P003,ComfortLiving Biography,Books,44.12,88.24
343,Justin Smith,C0153,South America,2022-03-20,T00681,2024-09-05 07:22:52,P058,ActiveWear Textbook,Books,157.62,630.48
804,Justin Smith,C0153,South America,2022-03-20,T00714,2024-09-11 11:58:00,P080,ActiveWear Jacket,Clothing,303.5,607.0
729,Robert Sharp,C0154,North America,2024-10-27,T00845,2023-12-31 15:44:04,P083,ActiveWear Smartwatch,Electronics,455.72,911.44
909,Robert Sharp,C0154,North America,2024-10-27,T00966,2024-03-04 05:11:01,P094,HomeSense Cookware Set,Home Decor,447.34,894.68
18,Robert Sharp,C0154,North America,2024-10-27,T00358,2024-04-08 20:47:01,P034,HomeSense T-Shirt,Clothing,217.05,217.05
577,Robert Sharp,C0154,North America,2024-10-27,T00550,2024-04-24 05:30:39,P048,TechPro Cookbook,Books,416.4,1249.2
430,Robert Sharp,C0154,North America,2024-10-27,T00252,2024-06-12 22:59:30,P022,HomeSense Wall Art,Home Decor,137.54,137.54
939,Robert Sharp,C0154,North America,2024-10-27,T00934,2024-09-19 14:18:33,P008,BookWorld Bluetooth Speaker,Electronics,146.85,293.7
356,Michelle Brown,C0155,South America,2023-03-23,T00904,2024-01-17 03:47:03,P050,ActiveWear Smartwatch,Electronics,437.65,437.65
575,Michelle Brown,C0155,South America,2023-03-23,T00371,2024-05-15 23:20:02,P048,TechPro Cookbook,Books,416.4,1665.6
104,Michelle Brown,C0155,South America,2023-03-23,T00146,2024-07-24 07:11:44,P062,HomeSense Novel,Books,374.16,748.32
309,Michelle Brown,C0155,South America,2023-03-23,T00894,2024-09-12 09:37:09,P076,ActiveWear Jeans,Clothing,429.29,858.58
736,Michelle Brown,C0155,South America,2023-03-23,T00572,2024-09-21 21:57:20,P043,SoundWave Novel,Books,404.4,808.8
12,Michelle Brown,C0155,South America,2023-03-23,T00797,2024-10-04 20:42:53,P067,ComfortLiving Bluetooth Speaker,Electronics,300.68,601.36
964,Michelle Brown,C0155,South America,2023-03-23,T00253,2024-11-11 03:36:18,P026,SoundWave Bluetooth Speaker,Electronics,64.38,257.52
639,William Adams,C0156,North America,2023-08-19,T00526,2024-01-01 16:46:56,P015,HomeSense Headphones,Electronics,158.93,635.72
718,William Adams,C0156,North America,2023-08-19,T00120,2024-02-27 16:09:00,P083,ActiveWear Smartwatch,Electronics,455.72,455.72
145,William Adams,C0156,North America,2023-08-19,T00699,2024-04-21 22:39:45,P054,SoundWave Cookbook,Books,57.3,171.9
358,William Adams,C0156,North America,2023-08-19,T00984,2024-05-04 11:33:18,P050,ActiveWear Smartwatch,Electronics,437.65,1750.6
344,William Adams,C0156,North America,2023-08-19,T00824,2024-05-20 12:30:20,P058,ActiveWear Textbook,Books,157.62,157.62
405,William Adams,C0156,North America,2023-08-19,T00740,2024-08-24 19:10:31,P100,HomeSense Sweater,Clothing,126.34,505.36
813,William Adams,C0156,North America,2023-08-19,T00209,2024-09-06 12:12:21,P019,ComfortLiving Sweater,Clothing,385.37,1156.11
476,William Adams,C0156,North America,2023-08-19,T00882,2024-09-21 14:11:57,P059,SoundWave Jeans,Clothing,303.2,909.6
105,William Adams,C0156,North America,2023-08-19,T00190,2024-09-25 19:36:27,P062,HomeSense Novel,Books,374.16,748.32
473,William Adams,C0156,North America,2023-08-19,T00775,2024-10-05 06:56:28,P059,SoundWave Jeans,Clothing,303.2,303.2
186,William Adams,C0156,North America,2023-08-19,T00565,2024-12-15 00:35:54,P007,SoundWave Cookbook,Books,420.15,840.3
330,Miguel Wong,C0157,North America,2024-01-30,T00738,2024-03-19 16:14:11,P013,BookWorld Smartwatch,Electronics,114.2,342.6
257,Miguel Wong,C0157,North America,2024-01-30,T00590,2024-05-04 20:38:52,P051,ComfortLiving Desk Lamp,Home Decor,65.16,130.32
449,Miguel Wong,C0157,North America,2024-01-30,T00737,2024-05-19 06:37:56,P021,SoundWave Rug,Home Decor,335.84,335.84
704,Miguel Wong,C0157,North America,2024-01-30,T00220,2024-06-21 15:09:45,P090,ComfortLiving Biography,Books,165.3,165.3
8,Miguel Wong,C0157,North America,2024-01-30,T00564,2024-12-07 17:57:40,P067,ComfortLiving Bluetooth Speaker,Electronics,300.68,902.04
957,Wendy Browning,C0158,South America,2023-04-12,T00244,2024-01-04 14:19:41,P098,SoundWave Laptop,Electronics,299.93,299.93
447,Wendy Browning,C0158,South America,2023-04-12,T00457,2024-07-18 20:01:21,P021,SoundWave Rug,Home Decor,335.84,335.84
79,Wendy Browning,C0158,South America,2023-04-12,T00501,2024-09-04 16:19:42,P023,ActiveWear Cookware Set,Home Decor,454.53,1363.59
301,Wendy Browning,C0158,South America,2023-04-12,T00106,2024-09-12 09:25:47,P076,ActiveWear Jeans,Clothing,429.29,1717.16
198,Austin Miller,C0159,Asia,2022-08-06,T00785,2024-03-26 00:51:36,P038,TechPro Vase,Home Decor,147.22,147.22
304,Austin Miller,C0159,Asia,2022-08-06,T00487,2024-07-21 04:34:35,P076,ActiveWear Jeans,Clothing,429.29,1287.87
278,Austin Miller,C0159,Asia,2022-08-06,T00539,2024-12-13 17:21:14,P047,ComfortLiving Cookware Set,Home Decor,159.33,637.32
284,Jodi Cook,C0160,North America,2022-04-05,T00199,2024-01-07 09:51:12,P068,TechPro Novel,Books,447.23,447.23
197,Jodi Cook,C0160,North America,2022-04-05,T00728,2024-02-08 22:57:38,P038,TechPro Vase,Home Decor,147.22,147.22
740,Jodi Cook,C0160,North America,2022-04-05,T00907,2024-02-15 17:18:56,P043,SoundWave Novel,Books,404.4,1617.6
397,Jodi Cook,C0160,North America,2022-04-05,T00522,2024-03-03 09:40:08,P078,HomeSense Rug,Home Decor,41.18,164.72
433,Jodi Cook,C0160,North America,2022-04-05,T00300,2024-08-16 08:44:30,P022,HomeSense Wall Art,Home Decor,137.54,550.16
49,Jessica Warren,C0161,Asia,2022-03-14,T00818,2024-01-01 03:54:19,P049,TechPro Textbook,Books,147.95,147.95
183,Jessica Warren,C0161,Asia,2022-03-14,T00204,2024-01-31 01:11:48,P007,SoundWave Cookbook,Books,420.15,840.3
402,Jessica Warren,C0161,Asia,2022-03-14,T00115,2024-03-10 02:22:50,P100,HomeSense Sweater,Clothing,126.34,126.34
660,Jessica Warren,C0161,Asia,2022-03-14,T00096,2024-03-23 00:07:54,P073,ComfortLiving Laptop,Electronics,26.99,80.97
872,Jessica Warren,C0161,Asia,2022-03-14,T00367,2024-03-27 07:31:28,P075,TechPro Textbook,Books,497.76,995.52
558,Jessica Warren,C0161,Asia,2022-03-14,T00794,2024-05-20 06:17:43,P096,SoundWave Headphones,Electronics,307.47,307.47
952,Jessica Warren,C0161,Asia,2022-03-14,T00591,2024-07-05 10:29:31,P071,TechPro T-Shirt,Clothing,127.36,382.08
538,Jessica Warren,C0161,Asia,2022-03-14,T00601,2024-08-15 03:06:41,P011,SoundWave Desk Lamp,Home Decor,261.2,261.2
354,Edwin Watson,C0162,Asia,2022-03-29,T00859,2024-01-11 14:19:36,P050,ActiveWear Smartwatch,Electronics,437.65,1312.95
165,Edwin Watson,C0162,Asia,2022-03-29,T00710,2024-01-13 09:31:27,P010,ComfortLiving Smartwatch,Electronics,350.13,350.13
